04/16/2002,18.9673865368
05/10/2002,14.1084697127
08/16/2002,-4.31004211542
09/16/2002,-11.9574975908
10/16/2002,-13.9817530914
11/16/2002,-14.3595653643
12/16/2002,-1.86393787556
01/16/2003,8.63503715566
02/15/2003,17.0613811585
03/16/2003,9.13981167294
04/16/2003,10.7912337886
05/11/2003,11.070425604
07/16/2003,3.03742887683
08/16/2003,-3.59876061297
09/16/2003,-10.4208448902
10/16/2003,-7.59649314867
11/16/2003,-10.5742814049
12/16/2003,0.551602218208
01/07/2004,12.6794058312
02/17/2004,15.7197564477
03/16/2004,22.373215082
04/16/2004,16.9950564301
05/16/2004,12.383272592
06/16/2004,2.42902492736
07/16/2004,-4.03472771153
08/16/2004,-10.5973230576
09/16/2004,-10.0132694715
10/16/2004,-12.3287788815
11/16/2004,-5.65570202875
12/16/2004,-1.60413700778
01/16/2005,16.4507252827
02/15/2005,23.0579440685
03/16/2005,30.54793471
04/16/2005,30.8178761666
05/16/2005,30.2539802132
06/16/2005,19.6364720881
07/16/2005,11.9414163639
08/16/2005,5.49851312079
09/16/2005,2.19241077441
10/16/2005,2.01901617969
11/16/2005,-1.17057481433
12/16/2005,8.04656452168
01/16/2006,28.7056162672
02/15/2006,28.2532907464
03/16/2006,34.1946273411
04/16/2006,43.0472487012
05/16/2006,28.8355543504
06/16/2006,22.5611200668
07/16/2006,18.2446570653
08/16/2006,10.7501082048
09/16/2006,5.19018987494
10/16/2006,0.390686094453
11/16/2006,2.53457061052
12/16/2006,11.3421050788
01/16/2007,10.1091706542
02/15/2007,14.3367867022
03/16/2007,21.4050449382
04/16/2007,12.700226827
05/16/2007,7.26953188742
06/16/2007,2.6867409391
07/16/2007,-3.93369644532
08/16/2007,-7.32089105719
09/16/2007,-12.3936281705
10/16/2007,-10.4787679873
11/16/2007,-7.48636070459
12/16/2007,-2.49235648405
01/16/2008,6.61429638595
02/15/2008,13.4025810819
03/16/2008,19.9623695228
04/16/2008,14.3271724735
05/16/2008,5.46578028205
06/16/2008,1.94087005519
07/16/2008,-3.33715326056
08/16/2008,-6.34806924097
09/16/2008,-10.5457062823
10/16/2008,-12.2914684461
11/16/2008,-10.447488587
12/16/2008,-12.2069693801
01/16/2009,-5.80688622631
02/15/2009,-0.0866698066916
03/16/2009,10.2710299518
04/16/2009,4.99959051843
05/16/2009,3.88704564356
06/16/2009,-0.853080285079
07/16/2009,-7.75310563671
08/16/2009,-9.97208341823
09/16/2009,-14.0146011341
10/16/2009,-15.2907152199
11/16/2009,-16.8464493252
12/16/2009,-10.7944710395
01/16/2010,-3.43644492516
02/15/2010,8.92498648727
03/16/2010,12.0250175607
04/16/2010,13.2524994826
05/16/2010,8.04556682929
06/16/2010,7.41104338372
07/16/2010,1.03900917156
08/16/2010,-6.75287839632
09/16/2010,-10.5124909509
10/16/2010,-11.5297187942
11/16/2010,-5.71633664852
12/16/2010,2.92115469193
02/18/2011,13.5334056421
03/16/2011,25.6983881609
04/16/2011,29.0745652962
05/16/2011,25.4633825245
07/19/2011,14.5332873904
08/16/2011,6.67874907883
09/16/2011,0.133056380378
10/16/2011,0.1150047136
11/01/2011,-2.46823625518
01/02/2012,-4.28981969128
01/16/2012,-5.91178198641
02/15/2012,-1.6459693847
03/16/2012,3.63249540106
04/10/2012,13.0154056556
06/16/2012,2.70867007884
07/16/2012,-5.27607628036
08/16/2012,-5.95055486298
09/13/2012,-6.89390298467
11/20/2012,-10.4033634695
12/16/2012,1.67002693093
01/16/2013,7.90069292097
02/14/2013,8.73964785482
04/21/2013,-0.124087248739
05/16/2013,-1.82572713752
06/16/2013,-8.45308723637
07/16/2013,-12.264695846
10/16/2013,-20.7213037479
11/16/2013,-26.9965028892
12/16/2013,-17.3825885064
01/09/2014,-19.1123457316
03/17/2014,-10.1106670226
04/16/2014,-12.9522919721
05/16/2014,-15.1338612411
06/13/2014,-15.2679205445
08/16/2014,-25.1912098942
09/16/2014,-29.5047414174
10/16/2014,-33.4468729992
11/17/2014,-31.9872768221
01/22/2015,-15.4858935552
02/15/2015,-7.49073927615
03/16/2015,-11.6832093991
04/16/2015,-19.115208401
04/27/2015,-22.7978871875
07/15/2015,-29.6652102229
08/16/2015,-29.5067103652
09/14/2015,-36.745756111
12/23/2015,-21.7734222222
01/16/2016,-10.6314696151
02/14/2016,-5.04589773838
03/16/2016,3.91179356325
05/20/2016,-10.977448256
06/16/2016,-16.6980587505
07/15/2016,-24.4296977646
08/21/2016,-22.1835520321
